,X,Y,Z,represx,represy,represz,repres,cat
rufflet,-1.8713258221646427,-8.174656062259839,-10.054264577403055,0.0012899558250055575,0.024615859016628484,0.037237167313125034,0.06314298215475908,FU
braviary,3.81883712223463,-5.880025793957822,-17.902882345613005,0.003020998079444772,0.007162203234149829,0.06639480398645746,0.07657800530005206,RU
vullaby,-4.860325538670997,-4.213487379639336,-10.945616588448036,0.008751784678910818,0.006577324995345429,0.04438603682815603,0.059715146502412275,FU
mandibuzz,-1.847009053924344,-1.48798030417101,-17.539971107511622,0.000793979017649184,0.0005153061696479144,0.0716025887374116,0.0729118739247087,OU
heatmor,4.80532629717551,-1.4201774153433329,-1.3672116925479247,0.004385736503720498,0.00038307337978984475,0.0003550326526435621,0.005123842536153905,FU
durant,5.3262824191942935,-7.647781212336085,-5.015211011009406,0.004188007551384333,0.008634356680616318,0.00371310726612767,0.01653547149812832,RU
deino,-9.611804227430055,-8.530812249810547,2.9476149840213113,0.29601421483226065,0.23317581395056555,0.027838398333253866,0.55702842711608,FU
zweilous,4.621898068486843,-5.2163456792106935,-6.653865306827817,0.008294930207397244,0.010565857206753754,0.017191747352436292,0.03605253476658729,FU
hydreigon,12.455563429750438,-0.48661717027804974,-18.898172416372045,0.02448652638296078,3.737449073501895e-05,0.056368962264195493,0.08089286313789129,UU
larvesta,-8.365127021045911,-5.550804892666719,-6.589886458028968,0.033433511237972564,0.014721390542854512,0.020748789902650427,0.0689036916834775,FU
volcarona,-2.9317512168678164,0.7921646906025117,-21.525765893701372,0.0008241249926631924,6.0168587720797265e-05,0.044427930334050486,0.04531222391443448,OU
cobalion,5.9003782904605195,-3.746788154439587,-3.1632025304342353,0.004633144319280146,0.0018682474261306722,0.0013315887407558016,0.00783298048616662,RU
terrakion,7.183910056004942,-4.46689538562216,-3.0164166426918397,0.00877075486304502,0.0033909919854915424,0.001546314602112675,0.013708061450649237,OU
virizion,-0.44702888185838763,-0.10584820096937708,-2.6984909624930227,3.081316655199652e-05,1.7275559716572354e-06,0.0011228121433340798,0.0011553528658577335,RU
tornadus-therian,2.00590235586016,-0.8295015981872558,-10.768549150011701,0.000831157966793522,0.00014213415416410553,0.023954018706408665,0.02492731082736629,OU
tornadus,2.513997961557418,-1.7083702130198364,-10.961441472422486,0.0011726544510737781,0.0005415071494722313,0.02229336120097199,0.024007522801518,UU
thundurus,2.609567634740216,1.8545314519461504,-5.319172484318754,0.0013678841002530665,0.0006908449591685804,0.005683296755817039,0.007742025815238686,OU
thundurus-therian,2.357976530910962,2.0796737302173565,-4.842380412698488,0.001121077429899461,0.0008720614019624252,0.004727967267338708,0.006721106099200594,OU
reshiram,7.8350304649473745,2.06197960767964,-28.32456246950726,0.0030968233535141752,0.00021448838851506816,0.0404726344524012,0.04378394619443044,UB
zekrom,7.0363171105958155,4.797240879753249,-23.151905155024266,0.002478827158599048,0.0011522281725069488,0.026836687387210085,0.030467742718316083,UB
landorus,8.41906848745795,-4.196341444885796,-2.903591541189812,0.0158269880560606,0.0039319847646129245,0.0018825270913283962,0.02164149991200192,OU
landorus-therian,7.961979353147632,-3.9085148704480988,-3.4869309805095114,0.018645904242195428,0.0044932945888543005,0.003576251539073738,0.02671545037012347,OU
kyurem,6.409104774466274,3.0485801783993542,-15.802453239759863,0.0035835941157081022,0.0008108104084918516,0.02178577930662037,0.026180183830820325,UU
kyurem-white,7.327254715283852,2.7472300704893176,-20.29485880681624,0.0026285774895320043,0.00036951176391860903,0.020165559434888285,0.023163648688338898,UB
kyurem-black,7.2025391808779515,1.924602279644974,-19.062924166928877,0.0025608569775814613,0.00018285045983868473,0.017938788337204425,0.02068249577462457,OU
keldeo,3.4307553000919357,-1.9589835733532297,-1.3456560536526014,0.0010646621657633682,0.00034713141918904516,0.00016379493731404537,0.0015755885222664585,OU
meloetta,-0.22542248249996533,22.001476476400327,0.9785720024294202,8.574188453777566e-06,0.08167745954822969,0.00016157871152651073,0.08184761244820998,RU
genesect,0.267251158913397,6.5531755182789455,-14.456124606062717,4.655449048062499e-06,0.0027991487871339648,0.013621538101883452,0.01642534233806548,UB
chespin,3.1463633066119954,-3.266620653550182,6.21488688746378,0.0023953623541406537,0.00258196820420691,0.009345874398887979,0.014323204957235543,FU
quilladin,6.077587157040346,-2.5942664712866046,6.461189952863471,0.007573556429156988,0.0013799604509305856,0.008559777825609778,0.017513294705697353,FU
chesnaught,14.441205181850421,-1.528940970701166,4.846481246354871,0.02106323918825133,0.00023610202909365345,0.002372309541369741,0.023671650758714722,UU
fennekin,-5.690043855769173,1.2969059809854864,-2.7846336876737374,0.010422930856704463,0.0005414715159601846,0.0024962884938553222,0.01346069086651997,FU
braixen,-3.793654877659516,6.092521229105804,-1.830374010788486,0.004137996283389778,0.010672558904954051,0.0009632835403524294,0.015773838728696258,FU
delphox,-3.9804878986401864,16.128097775911243,-5.014611880776852,0.0010292915315215975,0.01689787445404839,0.0016335801002751768,0.019560746085845165,RU
froakie,-1.6900365649272855,-4.068067479616617,3.2732823595135994,0.0009120535042056104,0.0052845061892518395,0.0034213307001636057,0.009617890393621056,FU
frogadier,0.7507921229236647,-2.8332227246403563,3.8993355313352085,0.00015545589158697464,0.002213753210177923,0.004193232905413369,0.006562442007178267,FU
greninja,3.362517681457188,-0.9554445467705475,1.5988710306527973,0.0014504266129535765,0.0001171055770283559,0.0003279393064612098,0.001895471496443142,OU
bunnelby,0.8109975644249818,-5.176927009818897,2.3303344892881257,0.00016910306604966892,0.006890590892271819,0.0013962040960249895,0.008455898054346477,FU
diggersby,11.223077321419018,-3.4437389195066936,4.761018040660738,0.02169950685293595,0.0020430847951599545,0.00390504109304883,0.027647632741144738,OU
fletchling,-4.989768175628502,-7.740898722790675,-14.04061325565699,0.004426928697692864,0.010654291145131075,0.035052092048254394,0.050133311891078336,FU
fletchinder,-2.6161905272551103,-5.368648831372774,-16.67197079019344,0.0009562676576268914,0.004026898882769398,0.03883422221136941,0.0438173887517657,RU
talonflame,0.6836514925331851,-4.484764173608515,-20.933208054631585,5.475580615008944e-05,0.0023563503698102173,0.051337205507309226,0.05374831168326953,OU
scatterbug,-9.77201891823298,-8.899399612927976,3.6625634431771212,0.20576615431389192,0.17065804244183624,0.028905178478386223,0.4053293752341144,NU
spewpa,-9.095332907952976,-8.578445056896513,2.4800666197135004,0.16025898240076675,0.14256152398528218,0.01191548914346049,0.3147359955295094,FU
vivillon,-9.052137094210124,0.34028497998904506,-9.239368649244469,0.013838115159922603,1.955510962810417e-05,0.014416481749404308,0.028274152018955015,NU
litleo,-5.191557610952482,-8.50318535455248,-0.7504399898573846,0.01198289394089068,0.03214620071252746,0.00025037922898904524,0.044379473882407185,FU
pyroar,3.6361346208762306,-3.1234627215002604,-7.368256959101184,0.0028968222851321213,0.0021375417170216584,0.011895192406424646,0.016929556408578426,NU
flabebe,-10.760040975101873,-6.207327189025576,2.50456186254413,0.023571891133645374,0.007844691184350017,0.0012771152850319285,0.03269369760302732,FU
floette,-10.433071516591793,1.8587283572964912,1.3279360108625264,0.017626074015843932,0.0005594523083516094,0.0002855522043895099,0.018471078528585053,FU
florges,-8.812122659494335,5.450563722140766,-0.5410511510415643,0.010228867848238557,0.003913355868785299,3.856054390559148e-05,0.014180784260929447,UU
skiddo,-9.551324943556512,-8.56386413178501,3.178689096733095,0.1670482709867849,0.13429327996230134,0.01850166651249341,0.3198432174615796,NU
gogoat,3.310752666137355,-1.57610255908142,1.3252656936920646,0.0026522633479659726,0.0006010797778266332,0.0004249805756525366,0.0036783237014451427,FU
pancham,5.763883653486812,-6.258410950995827,7.929121544493864,0.003192012197887628,0.003763243195288928,0.006040658454962925,0.01299591384813948,FU
pangoro,21.520133014711323,-2.6797340570503003,3.827563148873847,0.03589596095084679,0.0005565947081623823,0.0011355347014517056,0.037588090360460874,RU
furfrou,-2.480210504276899,0.33552966058755995,-2.4853643250631023,0.00469250971616094,8.587958370921196e-05,0.00471203183441714,0.009490421134287292,FU
espurr,-10.079376826147113,-8.907113625283069,3.474983533881712,0.20214578107129577,0.15785971078236363,0.02402718099178052,0.3840326728454399,PU
meowstic,-6.741216536757691,16.596550420489393,-2.2721115641959675,0.010432871081471565,0.06323578951989586,0.001185186211113697,0.07485384681248113,FU
honedge,-2.775509464883285,-5.837136591449371,-0.056770936049721055,0.001823112260809106,0.008063576279923422,7.627462769317159e-07,0.009887451287009462,FU
doublade,0.02227099490231499,-5.045647073469498,-0.10261227968937636,1.0076855413730142e-07,0.00517225025506515,2.1391658786590157e-06,0.005174490189497946,RU
aegislash,0.15188166757090116,-2.7659562110365647,-2.814062001940185,8.663647054086897e-07,0.0002873297787684963,0.0002974112290695146,0.0005856073725434196,UB
spritzee,-11.20877554482881,5.582102861824711,3.3719054984088865,0.014603419059955977,0.0036218784627990103,0.0013215664104449197,0.019546863933199907,FU
aromatisse,-8.087704189948578,14.555802013670212,1.9321407159499124,0.006458031627165142,0.0209180853259221,0.0003685760875489592,0.027744693040636204,RU
swirlix,-7.370904010128463,1.9181841734292933,2.6174680983473384,0.0065583046123884,0.00044415103673345064,0.0008270140119984201,0.00782946966112027,FU
slurpuff,-5.63131120708438,6.233570388527149,1.0075711910713023,0.0034684930096396675,0.004250064311287479,0.00011103841375996801,0.007829595734687115,RU
inkay,-8.20375001722511,-1.7109577157305793,0.3934467523716123,0.01381461269170591,0.0006008864770757207,3.177501811793057e-05,0.014447274186899561,FU
malamar,-2.6831513246989998,3.980878280160262,-2.984475212605249,0.0007010376243373238,0.0015431523016354912,0.0008673351475244587,0.0031115250734972738,NU
binacle,-3.5303318306523614,-10.8948488760035,4.3164885789465,0.002222950283989065,0.02117098740917608,0.003323226062939273,0.02671716375610442,FU
barbaracle,14.292024925023753,-7.9869186704836075,3.572677438593257,0.016371750693004502,0.005112886087605769,0.001023046108263642,0.022507682888873913,PU
skrelp,-4.4614276392781385,-6.261469204979137,3.791582615404355,0.006306066297267462,0.012421193383706322,0.004554617096489236,0.02328187677746302,FU
dragalge,1.4512635754323648,-1.7807431303697543,1.769875784601509,0.0003037333952292564,0.0004573013775309681,0.00045173686016660927,0.0012127716329268338,RU
clauncher,-6.44069566759196,-7.9121772175351985,3.4787831966606646,0.007374549297979451,0.011129148518831221,0.0021514172840399947,0.02065511510085067,FU
clawitzer,1.7408841376085924,-2.18317869785356,0.5196737003737133,0.00032658580931069876,0.0005136131612252005,2.9101746340251968e-05,0.0008693007168761513,RU
helioptile,-9.642354999742992,-8.529501566558814,2.876890278125319,0.27296194451844785,0.21359111183713758,0.02429866799567986,0.5108517243512652,FU
heliolisk,3.794563829890154,1.2717793445248748,-3.873630622650246,0.001726327289990561,0.00019392015291422055,0.0017990192954502602,0.0037192667383550418,RU
tyrunt,6.017664806310733,-10.57584934175314,-4.996701119886289,0.004973143976767128,0.015360507232997173,0.0034287971414827226,0.023762448351247023,FU
tyrantrum,14.54374153391149,-8.213548884444705,-9.688800408023337,0.023193543708548967,0.007397355762835569,0.01029330477752492,0.040884204248909456,RU
amaura,-1.1689324096240288,-2.409249155905493,1.9355653718313348,0.0009317803878064957,0.003958204208170122,0.002554762029296986,0.007444746625273603,FU
aurorus,5.93209352258591,5.289501446761294,0.3265490490117673,0.013277930645722621,0.010557082071423897,4.02356724464087e-05,0.023875248389592926,FU
sylveon,-5.598372972061089,10.647825900177052,-1.4675646311852786,0.001408728270882908,0.0050959534987902455,9.680505733190282e-05,0.006601486827005056,OU
hawlucha,11.512358850379547,-0.9632416586139785,-7.860574359363974,0.011924117473710036,8.347724789544559e-05,0.005559121547333615,0.017566716268939096,OU
dedenne,-2.799482553625617,1.7979634483325055,-1.6798343805757894,0.002073889848965588,0.0008554445666865016,0.0007467291176734571,0.0036760635333255467,FU
carbink,-2.9211341977654564,1.9448391002960106,2.3090559767599483,0.002916440631917256,0.0012927587222070097,0.0018222965156252755,0.006031495869749541,FU
goomy,-2.0101498280767878,-5.570737629781296,3.1480319905505723,0.0009111626827031423,0.006997847525996151,0.0022346902825478225,0.010143700491247116,FU
sliggoo,0.10016820819097738,-2.6166664105780404,2.2350393884202218,2.113187858023053e-06,0.0014420323899682764,0.0010520797428806576,0.002496225320706957,FU
goodra,8.03121758645063,-0.2661250577961649,2.877175115038806,0.008939956280578091,9.816216945124058e-06,0.0011473745202704318,0.010097147017793648,UU
klefki,-6.223017440830412,5.409814158543961,-1.7814515981520591,0.006385545862918334,0.004825704055723335,0.0005232919409910036,0.011734541859632673,OU
phantump,-9.161120538567188,-1.2482005057052117,2.1587502466656687,0.014547049797958303,0.0002700514036751117,0.000807760349208245,0.015624861550841659,FU
trevenant,-2.5681925768698646,9.577171886656377,0.16174527391472163,0.0008804600746614992,0.012244161760994625,3.4923494549592627e-06,0.013128114185111082,UU
pumpkaboo,-10.432647991258962,-3.3974656352799224,3.17941468270525,0.09257889334939595,0.00981822594470939,0.008598391748063332,0.11099551104216868,FU
pumpkaboo-super,-10.460516720761737,-4.126917423728639,1.6144793832170325,0.06450163500091538,0.010039590651612581,0.0015364889960441542,0.07607771464857212,FU
pumpkaboo-large,-9.38139463493439,-8.372666900675192,2.8160689694003795,0.25693781994822673,0.20465428935601238,0.023151535401646762,0.4847436447058859,FU
pumpkaboo-small,-9.38139463493439,-8.372666900675192,2.8160689694003795,0.25693781994822673,0.20465428935601238,0.023151535401646762,0.4847436447058859,FU
gourgeist,-6.56895878973306,5.679870114453836,-1.0091855234297586,0.011830952564834067,0.008845114260114379,0.00027923423459736026,0.020955301059545805,FU
gourgeist-super,-7.1424692665470015,8.011858787471342,0.4890828022260921,0.012035506283172041,0.015143775940426466,5.643290239459854e-05,0.027235715125993105,PU
gourgeist-large,-6.438940206270735,6.314968887384923,0.22875880811903015,0.012619206604681911,0.01213795985959569,1.5927914536085538e-05,0.024773094378813684,FU
gourgeist-small,-7.290270368304748,5.818481237987815,0.36361495091579266,0.016455248271817245,0.010481813925986362,4.093555032522812e-05,0.026977997748128833,FU
bergmite,-6.002531996213874,-5.671274135774701,5.8657679994390035,0.021757526174601804,0.019422352336947637,0.020777357436659746,0.06195723594820919,FU
avalugg,5.798592914025143,-4.363629068129092,6.807416712599529,0.007507751666147401,0.004251677455771759,0.010347354568288319,0.02210678369020748,PU
noibat,-8.614217948906658,-7.179915350219122,-2.9668663406483677,0.04399150181649698,0.030561574523805403,0.005218348027474619,0.07977142436777701,FU
